City/District,Waste Type,Waste Generated (Tons/Day),Recycling Rate (%),Population Density (People/km²),Municipal Efficiency Score (1-10),Disposal Method,Cost of Waste Management (₹/Ton),Awareness Campaigns Count,Landfill Capacity (Tons),Year,Latitude,Longitude,Utilization_Ratio,Cost_Efficiency,Campaign_Intensity,Waste_to_Density,Density_Bin
Allahabad,Organic,1944,53,19181,10,Landfill,3544,17,35432,2021,35.9642,87.6951,0.054865658160564865,0.0028208744710860366,0.0008862475237201543,0.10134501094776353,High
Allahabad,E-Waste,3083,58,19181,5,Composting,2181,9,35432,2021,35.9642,87.6951,0.08701174079682175,0.00229147571035747,0.00046918986549890525,0.16072359503701386,High
Allahabad,Construction,9041,33,19181,9,Landfill,1487,2,35432,2021,35.9642,87.6951,0.2551648227518863,0.006048387096774193,0.00010426441455531227,0.4713272859972891,High
Allahabad,Hazardous,2075,53,19181,9,Composting,1218,16,35432,2021,35.9642,87.6951,0.05856288100986219,0.007383100902378999,0.0008341153164424981,0.10817433010113649,High
Allahabad,Plastic,9603,36,19181,6,Recycling,1145,17,35432,2022,35.9642,87.6951,0.2710261910061237,0.005235602094240838,0.0008862475237201543,0.5006255864873319,High
Allahabad,Organic,4604,38,19181,6,Landfill,2987,13,35432,2022,35.9642,87.6951,0.12993903815393038,0.002008032128514056,0.0006777186946095297,0.24001668230632886,High
Allahabad,E-Waste,5732,32,19181,7,Incineration,3137,19,35432,2022,35.9642,87.6951,0.16177466696314702,0.0022307202039515616,0.0009905119382754666,0.298821812115525,High
Allahabad,Construction,9883,50,19181,6,Composting,4134,15,35432,2022,35.9642,87.6951,0.2789286520580569,0.0014510278113663846,0.0007819831091648421,0.5152226045250756,High
Allahabad,Hazardous,1331,74,19181,6,Composting,3021,4,35432,2022,35.9642,87.6951,0.03756491307186823,0.001985440105890139,0.00020852882911062454,0.06938796788656032,High
Allahabad,Plastic,6209,47,19181,10,Landfill,2392,5,35432,2023,35.9642,87.6951,0.17523707382661896,0.004178854993731718,0.00026066103638828066,0.32368887498696697,High
Allahabad,Organic,7713,63,19181,5,Composting,1504,6,35432,2023,35.9642,87.6951,0.2176845789055745,0.0033222591362126247,0.00031279324366593683,0.4020957147325618,High
Allahabad,E-Waste,4700,78,19181,6,Composting,4043,15,35432,2023,35.9642,87.6951,0.13264845337173603,0.001483679525222552,0.0007819831091648421,0.24502137420498385,High
Allahabad,Construction,9415,69,19181,8,Recycling,3994,17,35432,2023,35.9642,87.6951,0.2657202528712542,0.002002503128911139,0.0008862475237201543,0.49082473151913253,High
Allahabad,Hazardous,2712,54,19181,7,Landfill,3778,17,35432,2023,35.9642,87.6951,0.07654097990301025,0.0018523418893887271,0.0008862475237201543,0.14138254613700343,High
Visakhapatnam,Plastic,5770,75,12359,10,Recycling,849,12,48016,2019,12.4235,85.6407,0.12016827723841703,0.011764705882352941,0.000970873786407767,0.46682847896440127,Mid-Low
Visakhapatnam,Organic,3716,63,12359,9,Recycling,2761,9,48016,2019,12.4235,85.6407,0.07739086970848486,0.0032585083272990588,0.0007281553398058253,0.3006472491909385,Mid-Low
Visakhapatnam,E-Waste,1507,85,12359,7,Recycling,1357,8,48016,2019,12.4235,85.6407,0.03138537154216542,0.005154639175257732,0.0006472491909385113,0.12192556634304207,Mid-Low
Visakhapatnam,Construction,6216,61,12359,5,Recycling,4944,1,48016,2019,12.4235,85.6407,0.1294568477147314,0.0010111223458038423,8.090614886731392e-05,0.5029126213592233,Mid-Low
Visakhapatnam,Hazardous,5910,39,12359,5,Landfill,3743,15,48016,2019,12.4235,85.6407,0.12308397200676682,0.0013354700854700855,0.0012135922330097086,0.47815533980582525,Mid-Low
Visakhapatnam,Plastic,4884,56,12359,5,Recycling,895,11,48016,2020,12.4235,85.6407,0.10171609463300324,0.005580357142857143,0.0008899676375404531,0.3951456310679612,Mid-Low
Visakhapatnam,Organic,7111,54,12359,5,Composting,1267,11,48016,2020,12.4235,85.6407,0.14809646784096767,0.003943217665615142,0.0008899676375404531,0.5753236245954693,Mid-Low
Visakhapatnam,E-Waste,4042,78,12359,6,Landfill,1250,17,48016,2020,12.4235,85.6407,0.08418027324049941,0.004796163069544364,0.0013754045307443365,0.3270226537216828,Mid-Low
Visakhapatnam,Construction,3381,48,12359,5,Landfill,4978,17,48016,2020,12.4235,85.6407,0.07041402865564783,0.001004217714400482,0.0013754045307443365,0.27354368932038836,Mid-Low
Visakhapatnam,Hazardous,588,76,12359,8,Incineration,3832,15,48016,2020,12.4235,85.6407,0.012245918027069187,0.0020871380120010435,0.0012135922330097086,0.04757281553398058,Mid-Low
Visakhapatnam,Plastic,9354,73,12359,6,Landfill,1758,16,48016,2021,12.4235,85.6407,0.19481006330817208,0.0034110289937464467,0.0012944983818770227,0.7567961165048543,Mid-Low
Visakhapatnam,Organic,7018,53,12359,6,Recycling,4005,5,48016,2021,12.4235,85.6407,0.1461596134591353,0.0014977533699450823,0.0004045307443365696,0.5677993527508091,Mid-Low
Visakhapatnam,E-Waste,7321,31,12359,8,Composting,4193,11,48016,2021,12.4235,85.6407,0.1524700099934924,0.0019074868860276585,0.0008899676375404531,0.5923139158576052,Mid-Low
Visakhapatnam,Construction,9575,65,12359,6,Composting,3043,0,48016,2021,12.4235,85.6407,0.19941269576392426,0.0019710906701708277,0.0,0.7746763754045307,Mid-Low
Visakhapatnam,Hazardous,2751,30,12359,7,Composting,1396,17,48016,2021,12.4235,85.6407,0.0572934021980737,0.005010737294201861,0.0013754045307443365,0.2225728155339806,Mid-Low
Visakhapatnam,Plastic,3074,77,12359,10,Composting,4735,14,48016,2022,12.4235,85.6407,0.06402032655648075,0.0021114864864864866,0.0011326860841423948,0.24870550161812296,Mid-Low
Visakhapatnam,Organic,4528,78,12359,8,Recycling,2938,18,48016,2022,12.4235,85.6407,0.09430189936491373,0.0027220142905750254,0.0014563106796116505,0.3663430420711974,Mid-Low
Visakhapatnam,E-Waste,545,68,12359,5,Incineration,4818,10,48016,2022,12.4235,85.6407,0.011350383205361747,0.0010375596596804316,0.0008090614886731392,0.04409385113268608,Mid-Low
Visakhapatnam,Construction,4931,58,12359,6,Composting,2921,0,48016,2022,12.4235,85.6407,0.10269493501952068,0.002053388090349076,0.0,0.3989482200647249,Mid-Low
Visakhapatnam,Hazardous,7605,31,12359,8,Composting,1191,16,48016,2022,12.4235,85.6407,0.158384705095002,0.006711409395973154,0.0012944983818770227,0.6152912621359223,Mid-Low
Visakhapatnam,Plastic,7054,62,12359,6,Composting,1978,10,48016,2023,12.4235,85.6407,0.14690936354242526,0.003031834259727135,0.0008090614886731392,0.5707119741100324,Mid-Low
Visakhapatnam,Organic,7615,39,12359,5,Recycling,3030,11,48016,2023,12.4235,85.6407,0.15859296900702696,0.001649620587264929,0.0008899676375404531,0.6161003236245954,Mid-Low
Visakhapatnam,E-Waste,6752,48,12359,5,Composting,986,1,48016,2023,12.4235,85.6407,0.14061979339927067,0.005065856129685917,8.090614886731392e-05,0.5462783171521035,Mid-Low
Visakhapatnam,Construction,8160,58,12359,6,Incineration,3943,0,48016,2023,12.4235,85.6407,0.1699433522123887,0.0015212981744421906,0.0,0.6601941747572816,Mid-Low
Visakhapatnam,Hazardous,2622,85,12359,9,Recycling,1879,15,48016,2023,12.4235,85.6407,0.05460679773295137,0.0047872340425531915,0.0012135922330097086,0.2121359223300971,Mid-Low
Gwalior,Plastic,5559,49,11280,6,Recycling,735,5,54460,2019,10.9566,91.6565,0.10207491736867289,0.008152173913043478,0.0004432231185178619,0.49277546316815884,Mid-Low
Gwalior,Organic,549,32,11280,8,Composting,4300,7,54460,2019,10.9566,91.6565,0.010080793242561866,0.001860032550569635,0.0006205123659250067,0.04866589841326124,Mid-Low
Gwalior,E-Waste,6318,66,11280,9,Composting,3620,3,54460,2019,10.9566,91.6565,0.11601175174226934,0.0024855012427506215,0.00026593387111071713,0.5600567325591703,Mid-Low
Gwalior,Construction,7388,74,11280,8,Landfill,3177,6,54460,2019,10.9566,91.6565,0.1356591994099218,0.0025173064820641915,0.0005318677422214343,0.6549064799219927,Mid-Low
Gwalior,Hazardous,3629,34,11280,8,Incineration,4718,14,54460,2019,10.9566,91.6565,0.06663606316440257,0.00169527442254715,0.0012410247318500134,0.3216913394202642,Mid-Low
Gwalior,Plastic,4765,62,11280,10,Landfill,4218,3,54460,2020,10.9566,91.6565,0.08749540947323732,0.002370229912301493,0.00026593387111071713,0.4223916319475224,Mid-Low
Gwalior,Organic,9036,47,11280,5,Composting,3454,6,54460,2020,10.9566,91.6565,0.16591994123823137,0.001447178002894356,0.0005318677422214343,0.80099281978548,Mid-Low
Gwalior,E-Waste,1600,85,11280,6,Composting,4572,6,54460,2020,10.9566,91.6565,0.029379360998358806,0.001312048983162038,0.0005318677422214343,0.1418313979257158,Mid-Low
Gwalior,Construction,5094,34,11280,5,Composting,3993,17,54460,2020,10.9566,91.6565,0.09353654057852485,0.0012518778167250877,0.0015069586029607305,0.4515557131459977,Mid-Low
Gwalior,Hazardous,1827,49,11280,7,Incineration,1661,9,54460,2020,10.9566,91.6565,0.03354755784000096,0.00421179302045728,0.0007978016133321515,0.16195372750642673,Mid-Low
Gwalior,Plastic,2782,51,11280,9,Recycling,4711,14,54460,2021,10.9566,91.6565,0.051083363935896374,0.0019100169779286927,0.0012410247318500134,0.24660934314333835,Mid-Low
Gwalior,Organic,9542,61,11280,7,Incineration,4239,2,54460,2021,10.9566,91.6565,0.17521116415396235,0.0016509433962264152,0.00017728924740714476,0.8458469993794876,Mid-Low
Gwalior,E-Waste,5503,61,11280,8,Composting,1671,20,54460,2021,10.9566,91.6565,0.10104663973373032,0.004784688995215311,0.0017728924740714476,0.48781136424075877,Mid-Low
Gwalior,Construction,8284,45,11280,5,Landfill,3055,6,54460,2021,10.9566,91.6565,0.15211164156900273,0.0016361256544502618,0.0005318677422214343,0.7343320627603935,Mid-Low
Gwalior,Hazardous,1014,51,11280,9,Recycling,1873,10,54460,2021,10.9566,91.6565,0.018619170032709895,0.0048025613660619,0.0008864462370357238,0.08988564843542239,Mid-Low
Gwalior,Plastic,3556,41,11280,10,Incineration,4042,2,54460,2022,10.9566,91.6565,0.06529562981885245,0.002473410833539451,0.00017728924740714476,0.31522028188990336,Mid-Low
Gwalior,Organic,9726,50,11280,10,Recycling,4444,7,54460,2022,10.9566,91.6565,0.1785897906687736,0.0022497187851518562,0.0006205123659250067,0.8621576101409449,Mid-Low
Gwalior,E-Waste,5300,60,11280,5,Composting,669,15,54460,2022,10.9566,91.6565,0.09731913330706354,0.007462686567164179,0.0013296693555535856,0.4698165056289336,Mid-Low
Gwalior,Construction,7561,47,11280,8,Composting,3024,18,54460,2022,10.9566,91.6565,0.13883584281786934,0.002644628099173554,0.001595603226664303,0.6702419998227107,Mid-Low
Gwalior,Hazardous,4272,41,11280,6,Incineration,4123,9,54460,2022,10.9566,91.6565,0.07844289386561802,0.001454898157129001,0.0007978016133321515,0.3786898324616612,Mid-Low
Gwalior,Plastic,6842,42,11280,8,Recycling,3546,15,54460,2023,10.9566,91.6565,0.12563349246923186,0.002255427121511136,0.0013296693555535856,0.6065065153798422,Mid-Low
Gwalior,Organic,5233,38,11280,10,Recycling,1146,5,54460,2023,10.9566,91.6565,0.09608887256525728,0.008718395815170008,0.0004432231185178619,0.4638773158407943,Mid-Low
Gwalior,E-Waste,9903,41,11280,7,Landfill,3260,4,54460,2023,10.9566,91.6565,0.18183988247921704,0.0021465808034345293,0.0003545784948142895,0.8778477085364773,Mid-Low
Gwalior,Construction,7540,77,11280,6,Composting,4220,7,54460,2023,10.9566,91.6565,0.1384502387047659,0.0014214641080312722,0.0006205123659250067,0.6683804627249358,Mid-Low
Gwalior,Hazardous,2480,58,11280,6,Composting,1081,19,54460,2023,10.9566,91.6565,0.045538009547456154,0.005545286506469501,0.0016842478503678751,0.2198386667848595,Mid-Low
